60000.0	1	0.7860526163765762	1.4500231248173914	-6.328939291633251e-05	2.6446740863458262	83165.6170871105	156014.38228941854
60000.0	2	0.7860530787202035	1.4499411535536098	-6.328941045646852e-05	-241.10269533566074	-998.1415718041485	7250.445009213468
60000.0	3	0.7861252651220341	1.4498837480367386	-6.328941098038277e-05	-48.96982305277998	-877.7020824267681	7109.544069306462
60000.0	4	0.7861398634462506	1.4498432143555304	-6.32894114913074e-05	-39.758898572942236	1611.4355190955457	358.3937324191976
60000.0	5	0.7861518058852351	1.4498035419449116	-6.32894116192051e-05	-34.49899925242426	2936.9486901452847	2263.1651321673844
60000.0	6	0.786162179139799	1.4497647922239054	-6.328941197858429e-05	-29.326537734880127	2584.5695476666983	2481.8600861365717
60000.0	7	0.786171000434994	1.4497263937160254	-6.328941233335605e-05	-27.49612594014358	-924.890049399996	8004.434976005156
60000.0	8	0.786179152649707	1.4496799409921277	-6.328941290600909e-05	-22.101172792620304	-439.6489855069957	4420.138242579453
60000.0	9	0.786185665185549	1.4496287079330548	-6.328941322197856e-05	-16.573066896981224	-384.70794052827614	4414.490345601782
60000.0	10	0.7861905520590643	1.4495726963765225	-6.328941353705986e-05	-9.685858555392803	-260.73329039631113	3396.0575206063527
60000.0	11	0.7861934703524295	1.449512898511894	-6.328941377925501e-05	-4.59568774837443	1070.487228161721	3432.343392323719
60000.0	12	0.7861948696117127	1.4494507518645785	-6.328941410993494e-05	0.3393408473259047	1588.9843234141867	3065.118424223852
60000.0	13	0.7861947887332316	1.4493871452648233	-6.328941444616598e-05	2.7799123140968236	-521.0927774731939	7098.594214472541
60000.0	14	0.7861938820517712	1.4493163286573911	-6.328941495142848e-05	7.960464463770777	-268.23318968236316	4373.163788916264
70000.0	1	0.7861914133239213	1.4492407370563039	-6.328941526240195e-05	13.233139416026434	-226.28041499420223	4364.469817551422
70000.0	2	0.7861873961459678	1.4491603713284842	-6.328941557243173e-05	18.71665596159672	-191.52825214228142	4288.316899821095
70000.0	3	0.7861817845414939	1.4490753828704361	-6.328941587679937e-05	23.608454837229104	470.20896818521436	3868.6494435711193
