60000.0	1	0.7599998030379808	-1.4101151251831157	-0.0003684403804513625	-7.670251252582417	41.43840207719889	168175.44053178112
60000.0	2	0.7600136965120478	-1.4101556382489941	-0.00036844039726724453	24.7200186509552	53.49190329514261	6786.880507549963
60000.0	3	0.7600250991279667	-1.4101952947907654	-0.00036844039794586836	24.28460214783643	53.496703078939866	3995.6585263516095
60000.0	4	0.7600350532367681	-1.4102340321171603	-0.0003684403983453821	23.437369000240135	54.702166198368936	4047.1098617783987
60000.0	5	0.7600435279413086	-1.410272420780069	-0.0003684403987500584	28.088550350728713	70.93821867085268	1396.0008510827852
60000.0	6	0.7600514756322586	-1.4103188663470545	-0.00036844039888966895	28.712648220812618	74.97549514336345	4511.131436382403
60000.0	7	0.760057739283722	-1.4103700930630259	-0.00036844039934075257	30.527723853328833	77.06567868590402	4518.0744414790015
70000.0	1	0.760062331218432	-1.410426098795979	-0.0003684403997925023	31.281342238057718	77.03127411247507	5390.778220813085
70000.0	2	0.7600649701405076	-1.4104858917164043	-0.0003684404003315156	32.425554013501284	73.82008315275749	4321.570847077542
70000.0	3	0.760066037784528	-1.4105480334856721	-0.0003684404007636144	32.69282807112029	70.8610925251735	4250.913084185915
70000.0	4	0.7600655735269	-1.410611635157957	-0.0003684404011886633	36.844559560445454	78.65799407008743	2201.91290346549
70000.0	5	0.7600644023776919	-1.4106824482379163	-0.0003684404014088205	37.613980702749124	81.76916582362013	4550.9612677361765
70000.0	6	0.7600616126589923	-1.4107580360871883	-0.0003684404018639009	39.503952677438846	82.69540596468856	4558.324058609208
70000.0	7	0.7600572164035985	-1.410838397799243	-0.000368440402319703	41.09845582553897	83.45405030249744	4627.869588925406
70000.0	8	0.7600512721508754	-1.4109233829378356	-0.00036844040278244394	42.588123564562245	82.02048304469264	4467.646155554687
70000.0	9	0.7600437501017456	-1.411011950147979	-0.0003684404032291977	43.34363205022831	78.90329094482291	4351.1491685818855
70000.0	10	0.760034709067613	-1.4111026798628052	-0.0003684404036642941	46.79255082868772	83.07598914718308	2737.4859234285955
80000.0	1	0.7600248842108447	-1.4112000672803502	-0.0003684404039380196	48.02740494156303	87.751307314181	4592.323456040006
80000.0	2	0.760013506628542	-1.4113022243637952	-0.0003684404043972078	49.96897688578005	88.83128486981433	4599.998506879237
80000.0	3	0.7600005882038826	-1.4114091503335018	-0.0003684404048571732	52.01285368162708	89.55731043235733	4131.553482701754
80000.0	4	0.7599864292515537	-1.4115212500600238	-0.0003684404052702872	0.0	0.0	0.0
80000.0	5	0.759985230371895	-1.41163275004809	-0.00036078591369348434	49.37788890136061	70.62790091272097	220.24436385591227
80000.0	6	0.759985610141685	-1.4117465966298777	-0.00036078591371552227	60.55261858458708	116.25054528110671	2467.0749961017837
80000.0	7	0.7599861514776778	-1.411866333321179	-0.00036078591396226933	62.218054631399596	108.08131363704331	3723.582459776083
80000.0	8	0.7599868253578212	-1.411990311143583	-0.00036078591433463814	64.96990135499874	100.45452665552298	3680.6484665278367
80000.0	9	0.7599873189869086	-1.4121181208989795	-0.00036078591470267707	67.2454557095014	96.50775087486892	3063.5756167111945
80000.0	10	0.7599880153507865	-1.4122510049611219	-0.0003607859150090431	68.85154471619803	97.10525275580076	3705.0607321908833
90000.0	1	0.7599888581502021	-1.412387861657841	-0.00036078591537958005	69.61700809476591	92.40513147684673	3575.081361153189
90000.0	2	0.7599898610782063	-1.412526880066429	-0.00036078591573707186	72.22132794783927	92.15693847632899	2632.3065869294946
