11000.000000	0.000000	0.000000	0.000000	
22000.000000	0.000000	0.000000	0.000000	
33000.000000	0.000000	0.000000	0.000000	
44000.000000	0.000000	0.000000	0.000000	
56000.000000	1069.247108	1.768744	-3448.853438	
67000.000000	329.528409	1.592766	-3463.315192	
78000.000000	316.889320	1.438330	-3464.078586	
89000.000000	319.858012	1.394300	-3464.599947	
100000.000000	318.205912	1.443152	-3464.621909	
111000.000000	319.112957	1.524605	-3464.894273	
122000.000000	322.651510	1.649320	-3465.332185	
133000.000000	322.522628	1.762172	-3465.250608	
144000.000000	323.130759	1.898047	-3466.035304	
155000.000000	324.877876	2.017346	-3466.047500	
166000.000000	325.085117	2.117229	-3466.435919	
177000.000000	326.758511	2.226248	-3466.607115	
188000.000000	324.414599	2.313189	-3466.709926	
199000.000000	328.019062	2.382003	-3467.145072	
210000.000000	329.830490	2.446850	-3467.322072	
221000.000000	328.270609	2.499924	-3467.327900	
232000.000000	330.839645	2.542245	-3467.844442	
243000.000000	330.530828	2.577322	-3467.843607	
254000.000000	332.759645	2.599516	-3468.284416	
265000.000000	333.680636	2.614005	-3468.451060	
276000.000000	333.096027	2.620312	-3468.917965	
287000.000000	335.475573	2.620665	-3468.927756	
298000.000000	333.972780	2.614179	-3468.978114	
309000.000000	336.906782	2.602210	-3469.317808	
320000.000000	337.834067	2.585830	-3469.490839	
331000.000000	338.245050	2.564030	-3469.849454	
343000.000000	338.996107	2.538914	-3469.534544	
354000.000000	339.294522	2.506826	-3470.365764	
365000.000000	341.061132	2.474447	-3470.321094	
376000.000000	340.048057	2.438824	-3470.430253	
387000.000000	343.756473	2.400492	-3470.693424	
398000.000000	345.021542	2.360290	-3470.748089	
409000.000000	344.959834	2.316939	-3471.248197	
420000.000000	344.859823	2.272288	-3471.043838	
431000.000000	344.947184	2.225334	-3471.258102	
442000.000000	347.809048	2.176868	-3471.699001	
453000.000000	347.430701	2.126245	-3472.104325	
464000.000000	348.957836	2.075036	-3472.171688	
475000.000000	347.245974	2.022081	-3472.167893	
