11000.000000	0.000000	0.000000	0.000000	
22000.000000	0.000000	0.000000	0.000000	
34000.000000	0.000000	0.000000	0.000000	
45000.000000	0.000000	0.000000	0.000000	
56000.000000	-6.610785	0.040696	-3416.996086	
67000.000000	-12.784971	0.043457	-3410.705953	
78000.000000	-16.862488	0.048387	-3410.297138	
89000.000000	-20.715235	0.055113	-3410.380900	
100000.000000	-24.384958	0.063342	-3410.256473	
111000.000000	-27.879811	0.072766	-3410.334851	
122000.000000	-31.211063	0.083149	-3410.273953	
133000.000000	-34.394227	0.094365	-3410.208199	
145000.000000	-37.443312	0.106164	-3410.269130	
157000.000000	-40.605078	0.119516	-3410.057823	
168000.000000	-43.377903	0.132076	-3410.127579	
179000.000000	-46.017913	0.144824	-3410.041565	
190000.000000	-48.561753	0.157661	-3410.060893	
201000.000000	-51.003589	0.170513	-3410.052033	
212000.000000	-53.548394	0.184519	-3410.056937	
223000.000000	-55.586814	0.196148	-3409.996010	
234000.000000	-57.726466	0.209057	-3409.979709	
245000.000000	-57.976963	0.224270	-3409.865815	
256000.000000	-57.980828	0.239373	-3409.874311	
267000.000000	-57.976997	0.254264	-3409.892834	
278000.000000	-57.980534	0.269043	-3409.765023	
289000.000000	-57.992191	0.284991	-3409.831732	
300000.000000	-57.979982	0.298204	-3409.773112	
311000.000000	-57.982822	0.312647	-3409.652458	
322000.000000	-57.964957	0.327032	-3409.752378	
333000.000000	-57.981955	0.341371	-3409.658039	
345000.000000	-58.010933	0.357027	-3409.586642	
357000.000000	-57.955974	0.372691	-3409.573431	
368000.000000	-57.987495	0.388384	-3409.471171	
380000.000000	-57.951961	0.402832	-3409.498591	
391000.000000	-58.022173	0.418619	-3409.360185	
403000.000000	-57.986986	0.433165	-3409.432593	
415000.000000	-57.943875	0.449094	-3409.233185	
426000.000000	-57.987124	0.465112	-3409.341434	
437000.000000	-58.032009	0.479881	-3409.268803	
448000.000000	-57.985588	0.493371	-3409.105190	
459000.000000	-57.988244	0.508288	-3409.158362	
