11000.000000	0.000000	0.000000	0.000000	
23000.000000	0.000000	0.000000	0.000000	
35000.000000	0.000000	0.000000	0.000000	
46000.000000	0.000000	0.000000	0.000000	
57000.000000	-8.153778	0.040952	-3412.911748	
68000.000000	-14.227191	0.044400	-3405.310450	
79000.000000	-18.598094	0.050244	-3405.172620	
91000.000000	-22.725267	0.057945	-3404.982618	
102000.000000	-26.664569	0.067171	-3405.003998	
113000.000000	-30.742372	0.078663	-3405.019415	
124000.000000	-33.986283	0.089129	-3404.843812	
135000.000000	-37.699520	0.102537	-3404.950945	
146000.000000	-40.652744	0.114248	-3404.893503	
157000.000000	-44.036066	0.128765	-3404.804514	
169000.000000	-46.999480	0.142393	-3404.830553	
180000.000000	-50.082719	0.157443	-3404.632316	
191000.000000	-52.545518	0.170055	-3404.689466	
202000.000000	-55.365100	0.185182	-3404.595890	
214000.000000	-57.783921	0.199002	-3404.512337	
225000.000000	-58.016421	0.215090	-3404.539100	
236000.000000	-58.019000	0.232879	-3404.510908	
247000.000000	-58.016887	0.247616	-3404.421787	
259000.000000	-58.016626	0.265128	-3404.436752	
271000.000000	-58.031240	0.282536	-3404.305821	
282000.000000	-58.030489	0.299870	-3404.153441	
293000.000000	-58.036525	0.315716	-3404.178163	
304000.000000	-57.993533	0.330089	-3404.241590	
315000.000000	-58.039593	0.347344	-3404.002217	
326000.000000	-58.045347	0.363141	-3404.042949	
337000.000000	-58.045254	0.379012	-3403.927652	
348000.000000	-58.048555	0.394899	-3404.016249	
359000.000000	-58.048821	0.410808	-3403.905601	
370000.000000	-58.055151	0.426764	-3403.815009	
381000.000000	-58.014912	0.441277	-3403.768498	
392000.000000	-58.011772	0.457381	-3403.751618	
403000.000000	-58.014359	0.474997	-3403.644268	
414000.000000	-58.065102	0.491242	-3403.651251	
425000.000000	-58.067423	0.507550	-3403.501292	
436000.000000	-58.071335	0.523949	-3403.466205	
447000.000000	-58.006797	0.538892	-3403.460545	
458000.000000	-58.011375	0.556977	-3403.329582	
469000.000000	-58.075543	0.573683	-3403.335537	
480000.000000	-58.008718	0.590468	-3403.225978	
491000.000000	-58.083294	0.607337	-3403.175877	
502000.000000	-58.082796	0.624307	-3403.056212	
513000.000000	-57.926006	0.639782	-3403.036128	
524000.000000	-58.002562	0.658512	-3403.025323	
535000.000000	-58.091742	0.675819	-3402.927671	
546000.000000	-57.998842	0.693211	-3402.766263	
557000.000000	-58.095447	0.710689	-3402.781774	
568000.000000	-57.805133	0.726655	-3402.816384	
579000.000000	-58.097536	0.745945	-3402.587975	
590000.000000	-57.999746	0.763708	-3402.623388	
601000.000000	-57.993783	0.780018	-3402.458315	
612000.000000	-58.105053	0.799649	-3402.577637	
623000.000000	-58.104857	0.817744	-3402.459396	
634000.000000	-58.110705	0.835947	-3402.360162	
645000.000000	-57.991192	0.852541	-3402.307963	
656000.000000	-58.114010	0.872617	-3402.204477	
667000.000000	-58.117524	0.891163	-3402.162073	
678000.000000	-58.115413	0.909792	-3401.997224	
689000.000000	-58.120756	0.928505	-3402.010804	
700000.000000	-58.124418	0.947325	-3401.948601	
711000.000000	-58.121985	0.966236	-3401.796785	
723000.000000	-57.688766	0.981816	-3401.761762	
734000.000000	-58.125913	1.006107	-3401.793924	
746000.000000	-57.974670	1.025381	-3401.644935	
757000.000000	-57.972493	1.046480	-3401.564532	
769000.000000	-57.972882	1.065937	-3401.641209	
780000.000000	-58.134140	1.087253	-3401.384895	
792000.000000	-58.139729	1.108688	-3401.387994	
803000.000000	-57.965103	1.128432	-3401.377461	
814000.000000	-58.141732	1.148279	-3401.212344	
825000.000000	-58.144061	1.168203	-3401.254754	
836000.000000	-57.962751	1.188201	-3401.098894	
