11000.000000	0.000000	0.000000	0.000000	
23000.000000	0.000000	0.000000	0.000000	
35000.000000	0.000000	0.000000	0.000000	
46000.000000	0.000000	0.000000	0.000000	
57000.000000	222.431179	0.015203	-3454.118837	
68000.000000	103.666064	0.006104	-3461.713288	
79000.000000	100.087002	-0.004689	-3461.842262	
90000.000000	100.955863	-0.016811	-3462.020521	
101000.000000	102.051874	-0.029998	-3461.979707	
112000.000000	101.369953	-0.044044	-3461.946847	
123000.000000	102.012923	-0.057319	-3461.988733	
134000.000000	103.419267	-0.073817	-3462.052175	
146000.000000	103.204143	-0.089310	-3462.053512	
157000.000000	104.338966	-0.106385	-3462.134241	
169000.000000	104.705159	-0.122136	-3462.082335	
180000.000000	105.220159	-0.139285	-3462.281881	
191000.000000	106.135721	-0.154909	-3462.210400	
202000.000000	106.585410	-0.170375	-3462.295068	
213000.000000	107.075558	-0.185665	-3462.367198	
224000.000000	108.006626	-0.203075	-3462.327185	
235000.000000	107.881965	-0.220643	-3462.327391	
246000.000000	109.263001	-0.237971	-3462.418655	
257000.000000	109.853528	-0.255103	-3462.447950	
268000.000000	110.267212	-0.272078	-3462.547122	
279000.000000	110.404521	-0.288919	-3462.443767	
290000.000000	110.535303	-0.305645	-3462.539906	
301000.000000	112.061769	-0.322354	-3462.664833	
312000.000000	112.173642	-0.339001	-3462.594056	
323000.000000	113.251504	-0.355596	-3462.726708	
334000.000000	112.804473	-0.372177	-3462.683879	
345000.000000	113.900292	-0.388738	-3462.875682	
356000.000000	114.791765	-0.405295	-3462.823438	
367000.000000	115.348390	-0.421932	-3462.925634	
378000.000000	115.981385	-0.438589	-3462.927996	
389000.000000	116.545739	-0.455281	-3462.957574	
401000.000000	116.928687	-0.472025	-3463.061400	
412000.000000	117.737973	-0.490366	-3463.058706	
423000.000000	117.725453	-0.507238	-3463.203080	
434000.000000	119.196206	-0.524170	-3463.147963	
445000.000000	118.392634	-0.541249	-3463.134472	
456000.000000	119.705682	-0.558394	-3463.322496	
467000.000000	120.332048	-0.575615	-3463.280425	
478000.000000	120.898062	-0.592929	-3463.385418	
489000.000000	121.472200	-0.610325	-3463.391540	
500000.000000	120.758440	-0.627810	-3463.383633	
511000.000000	122.854558	-0.643859	-3463.526384	
522000.000000	122.440423	-0.663180	-3463.459298	
533000.000000	123.476163	-0.680994	-3463.597214	
544000.000000	122.983073	-0.698922	-3463.560449	
555000.000000	124.034790	-0.716934	-3463.758057	
566000.000000	125.154784	-0.733413	-3463.703663	
577000.000000	124.682393	-0.753313	-3463.721575	
588000.000000	125.989586	-0.771677	-3463.823083	
599000.000000	125.255829	-0.790143	-3463.820958	
611000.000000	126.849799	-0.808712	-3463.963263	
622000.000000	126.653956	-0.829098	-3463.925705	
633000.000000	127.952912	-0.847878	-3464.027191	
645000.000000	128.705869	-0.866757	-3464.062817	
656000.000000	129.029038	-0.887510	-3464.152078	
667000.000000	129.553894	-0.906682	-3464.180241	
678000.000000	129.492303	-0.925951	-3464.330781	
689000.000000	130.558312	-0.945311	-3464.302694	
700000.000000	131.186535	-0.964787	-3464.350436	
711000.000000	131.037786	-0.984364	-3464.487720	
723000.000000	132.627468	-1.000489	-3464.445613	
734000.000000	131.538284	-1.025654	-3464.459854	
745000.000000	132.972944	-1.045616	-3464.596655	
756000.000000	132.904585	-1.065674	-3464.703755	
767000.000000	133.964645	-1.085817	-3464.675330	
778000.000000	133.538046	-1.106078	-3464.662638	
789000.000000	134.467302	-1.126422	-3464.851315	
801000.000000	135.764179	-1.146859	-3464.832749	
812000.000000	134.893122	-1.169318	-3464.838661	
823000.000000	136.317252	-1.190037	-3464.928023	
834000.000000	136.241227	-1.210850	-3465.083808	
