1648.648193359375	-1.2299503112114352	0.0	0.0	0.0	-0.9998570692909684	-0.9961389926107878	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan
1658.421630859375	-1.2644791682415069	-2.182749432371328	1.1613933985725313	2.1743613968729356	-0.9996694295470225	-0.9999043588506744	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan
1670.757568359375	-1.4794635505175926	-2.189350502919975	1.1213286274556669	2.177885121016254	-0.9975944611328617	-0.9997337584790799	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan
1680.77490234375	-1.7281809723428154	-2.295236041323186	1.2670475760880473	2.370433717717012	-0.9975253707997962	-0.9995562608399906	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan
1691.196533203125	-1.8680664598835586	-2.3240343240427266	1.6362650198957476	2.770084059213113	-0.9983410098821369	-0.9993675553874803	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan
1702.465087890625	-1.8680664598835586	-2.2931342631659164	-2.6268232233293793	-3.012403367117835	-0.9988312511806908	-0.9994996165060764	1.0	1.0	-2396.223012087006	-2419.2986282238944	-2410.814488252088	-2410.417832575928	-1982.577448804922	-2000.8862789064453	1993.4858791806485	1992.9204397016033
1711.9619140625	-0.18717772798928678	-0.22188483976347315	0.05825723208448654	0.06214310331333894	-0.9999827512052886	-0.9999708752625828	1.0	1.0	-2012.2855325596804	-2116.814993640016	932.0864056192796	987.2878356565634	-1972.1447587360374	-1970.010611001684	2003.7716414025824	2003.3163326697095
1723.018798828125	-0.18717772798928678	-0.20113155711907788	0.032984626357709095	0.034188770299026755	-0.9999999997239579	-0.9999999996853107	1.0	1.0	-2012.076410751186	-2057.809618583638	545.6535132447083	564.823473461604	-1971.9374706388148	-1969.3547361591263	2003.9279677590744	2003.584633544713
1733.438232421875	-0.18273689212809996	-0.19648694425672122	0.024617340909052036	0.025281030627286386	-0.9659776199393177	-0.9741670062003471	1.0	1.0	-1994.8337316289528	-2042.594092880318	410.0365838199256	420.8777724217992	-1976.7109689781391	-1972.918161018044	2003.9279677590744	2003.8515776558077
1744.5625	-0.1764732799810421	-0.19008406424991878	0.02043035336441945	0.02088136870423093	-0.9037307505790999	-0.9149875900080937	1.0	1.0	-1968.5392691146426	-2020.1843425423683	341.28862676400274	348.6321017046435	-1986.0597772649091	-1981.9028498315101	2004.420827468052	2003.8515776558077
1754.618896484375	-0.17225850052991545	-0.19008406424991878	0.017638921073329865	0.01795353378147282	-0.8110348002715941	-0.8001847321310175	1.0	1.0	-1949.6071090976232	-2019.9497410462147	295.1053728439934	300.26593351234897	-2002.8796213643695	-2002.8596676602892	2004.4615988283645	2004.0899951952179
1766.2294921875	-0.16715564869659064	-0.18053942404901457	0.016512313785168646	0.016756904317442044	-0.7201809160745891	-0.7312245864002742	1.0	1.0	-1925.7306283904363	-1983.214654714651	276.3881329300218	280.4028510677448	-2023.8851960318723	-2018.8610520873722	2004.3289537223382	2003.9915365295017
1776.646728515625	-0.16162070555066813	-0.17487914542118094	0.01575871930288496	0.015944687434881276	-0.6513707726677616	-0.659918968145188	1.0	1.0	-1897.6603429533768	-1958.9346900864314	263.9242319918504	266.9337668420808	-2043.1327883409058	-2038.3736500729533	2004.7830674706504	2004.1606862192086
1786.888916015625	-0.1559508797212319	-0.17487914542118094	0.015084682640825402	0.015217316583892752	-0.592463916551317	-0.5588445924336791	1.0	1.0	-1867.1721474804285	-1958.9298695853665	252.7211134472509	254.8651310046369	-2063.2852982154054	-2074.636388146293	2004.8759263932764	2004.3752165332928
1796.30810546875	-0.15004422320768412	-0.1690955132169573	0.014727648673090813	0.01481609849703381	-0.5409986800422679	-0.5068000352289992	1.0	1.0	-1832.9275062522265	-1932.410227820249	246.7701797656041	248.17420864416502	-2084.033134590441	-2098.2835824867825	2004.825013461904	2004.2686875607526
1807.58740234375	-0.14441280379109506	-0.15738653183553628	0.013955881244091186	0.013962247595221263	-0.5026180662885177	-0.5063001789594528	1.0	1.0	-1798.3215140601137	-1873.0949660698643	233.95626922403108	233.97222982994802	-2102.406014305222	-2098.589321980201	2005.2088690110263	2004.4362919770433
1816.442626953125	-0.14441280379109506	-0.15738653183553628	0.013955881244091186	0.013962247595221263	-0.42669070818107224	-0.4279412593900388	1.0	1.0	-1798.1222472483591	-1873.1260277908095	233.9547418795968	233.98930247278324	-2146.689778098291	-2144.1254726048305	2005.1957783397834	2004.5825530308603
1827.3896484375	-0.1332073629742964	-0.14610514003384173	0.013292090766019232	0.013617092408404013	-0.43324634397852957	-0.4348682854788849	1.0	1.0	-1721.8386810872091	-1807.2739163304177	222.90335583937613	228.23574655602474	-2142.3290861491687	-2139.4699448141478	2005.3733473675352	2004.5852059485837
