22000.000000	2	1.000000	2.256474	0.000000	-0.000000	0	1.000000	-2.263505	0.000000	0.000236	1	-0.503030	-2.693186	0.000000	0.000256	3	1.000000	2.683763	0.000000	-0.000000	
23000.000000	2	1.000000	2.255266	0.000000	-0.000000	0	1.000000	-2.265598	0.000000	0.000245	1	-0.609736	-2.696205	0.000000	0.000265	3	1.000000	2.683386	0.000000	-0.000000	
24000.000000	2	1.000000	2.254052	0.000000	-0.000000	0	-0.023217	-2.267680	0.000000	0.000254	1	-0.678665	-2.699216	0.000000	0.000275	3	1.000000	2.683006	0.000000	-0.000000	
25000.000000	2	1.000000	1.051115	0.000000	-0.000000	0	0.693726	-1.264520	0.000000	0.000262	1	-0.409317	-2.148216	0.000000	0.000283	3	1.000000	2.175571	0.000000	-0.000000	
26000.000000	2	1.000000	1.049295	0.000000	-0.000000	0	1.000000	-1.265713	0.000000	0.000269	1	-0.259629	-2.149916	0.000000	0.000292	3	1.000000	2.174029	0.000000	-0.000000	
27000.000000	2	1.000000	1.047482	0.000000	-0.000000	0	1.000000	-1.266916	0.000000	0.000277	1	-0.008261	-2.151605	0.000000	0.000300	3	1.000000	2.172478	0.000000	-0.000000	
28000.000000	2	1.000000	2.537502	0.000000	-0.000000	0	1.000000	-2.470339	0.000000	0.000284	1	-0.423225	-2.772835	0.000000	0.000308	3	1.000000	2.797020	0.000000	-0.000000	
29000.000000	2	1.000000	2.536654	0.000000	-0.000000	0	0.484179	-2.472085	0.000000	0.000291	1	-0.570572	-2.775280	0.000000	0.000315	3	1.000000	2.796743	0.000000	-0.000000	
30000.000000	2	1.000000	2.535797	0.000000	-0.000000	0	-0.238544	-2.473815	0.000000	0.000298	1	-0.657909	-2.777712	0.000000	0.000323	3	1.000000	2.796459	0.000000	-0.000000	
31000.000000	2	1.000000	0.943955	0.000000	-0.000000	0	0.388001	-1.277610	0.000000	0.000305	1	-0.352925	-2.092657	0.000000	0.000330	3	1.000000	2.197980	0.000000	-0.000000	
32000.000000	2	1.000000	0.946054	0.000000	-0.000000	0	1.000000	-1.281474	0.000000	0.000311	1	-0.161073	-2.096956	0.000000	0.000336	3	1.000000	2.200276	0.000000	-0.000000	
33000.000000	2	1.000000	0.948171	0.000000	-0.000000	0	1.000000	-1.285355	0.000000	0.000317	1	0.191213	-2.101241	0.000000	0.000343	3	1.000000	2.202554	0.000000	-0.000000	
34000.000000	2	1.000000	2.780485	0.000000	-0.000000	0	1.000000	-2.626961	0.000000	0.000323	1	-0.332316	-2.835489	0.000000	0.000349	3	1.000000	2.911401	0.000000	-0.000000	
35000.000000	2	1.000000	2.780047	0.000000	-0.000000	0	0.152181	-2.628461	0.000000	0.000328	1	-0.532643	-2.837473	0.000000	0.000355	3	1.000000	2.911242	0.000000	-0.000000	
36000.000000	2	1.000000	2.779598	0.000000	-0.000000	0	-0.352506	-2.629941	0.000000	0.000334	1	-0.640261	-2.839441	0.000000	0.000362	3	1.000000	2.911076	0.000000	-0.000000	
37000.000000	2	1.000000	0.735942	0.000000	-0.000000	0	0.232116	-1.285573	0.000000	0.000339	1	-0.299229	-2.004265	0.000000	0.000367	3	1.000000	2.248108	0.000000	-0.000000	
38000.000000	2	1.000000	0.738196	0.000000	-0.000000	0	1.000000	-1.289073	0.000000	0.000344	1	-0.059605	-2.008373	0.000000	0.000373	3	1.000000	2.251651	0.000000	-0.000000	
39000.000000	2	1.000000	0.740484	0.000000	-0.000000	0	1.000000	-1.292596	0.000000	0.000349	1	0.427292	-2.012468	0.000000	0.000378	3	1.000000	2.255154	0.000000	-0.000000	
40000.000000	2	1.000000	2.972681	0.000000	-0.000000	0	1.000000	-2.737057	0.000000	0.000354	1	-0.232570	-2.881671	0.000000	0.000383	3	1.000000	3.021876	0.000000	-0.000000	
41000.000000	2	1.000000	2.972565	0.000000	-0.000000	0	-0.017583	-2.738346	0.000000	0.000358	1	-0.498327	-2.883282	0.000000	0.000388	3	1.000000	3.021840	0.000000	-0.000000	
42000.000000	2	1.000000	2.972437	0.000000	-0.000000	0	-0.423655	-2.739609	0.000000	0.000363	1	-0.627126	-2.884874	0.000000	0.000393	3	1.000000	3.021795	0.000000	-0.000000	
43000.000000	2	1.000000	0.351770	0.000000	-0.000000	0	0.163270	-1.286768	0.000000	0.000367	1	-0.234250	-1.886020	0.000000	0.000397	3	1.000000	2.409398	0.000000	-0.000000	
44000.000000	2	1.000000	0.352958	0.000000	-0.000000	0	0.976187	-1.289903	0.000000	0.000371	1	0.063334	-1.889904	0.000000	0.000401	3	1.000000	2.416202	0.000000	-0.000000	
45000.000000	2	1.000000	0.354201	0.000000	-0.000000	0	1.000000	-1.293066	0.000000	0.000375	1	0.736841	-1.893778	0.000000	0.000406	3	1.000000	2.422850	0.000000	-0.000000	
46000.000000	2	1.000000	3.118304	0.000000	-0.000000	0	1.000000	-2.809673	0.000000	0.000378	1	-0.053653	-2.912517	0.000000	0.000409	3	1.000000	3.123531	0.000000	-0.000000	
47000.000000	2	1.000000	3.118396	0.000000	-0.000000	0	-0.045631	-2.810763	0.000000	0.000382	1	-0.425341	-2.913822	0.000000	0.000413	3	1.000000	3.123606	0.000000	-0.000000	
48000.000000	2	1.000000	3.118475	0.000000	-0.000000	0	-0.427840	-2.811826	0.000000	0.000385	1	-0.587141	-2.915105	0.000000	0.000417	3	1.000000	3.123670	0.000000	-0.000000	
49000.000000	2	1.000000	-0.159159	0.000000	-0.000000	0	0.125452	-1.280288	0.000000	0.000389	1	-0.173996	-1.750241	0.000000	0.000421	3	1.000000	-2.025509	0.000000	-0.000000	
50000.000000	2	1.000000	-0.160511	0.000000	-0.000000	0	0.888249	-1.283038	0.000000	0.000392	1	0.186042	-1.753766	0.000000	0.000424	3	1.000000	-2.048165	0.000000	-0.000000	
51000.000000	2	1.000000	-0.161818	0.000000	-0.000000	0	1.000000	-1.285820	0.000000	0.000395	1	1.000000	-1.757294	0.000000	0.000427	3	1.000000	-2.070295	0.000000	-0.000000	
52000.000000	2	1.000000	0.000026	0.000001	-0.000000	0	-0.828723	-0.165739	0.000000	0.000398	1	-0.823764	-0.177806	0.000000	0.000431	3	1.000000	0.000027	0.000001	-0.000000	
53000.000000	2	1.000000	0.003633	0.000002	-0.000000	0	-0.885530	-0.173343	0.000000	0.000401	1	-0.883050	-0.185738	0.000000	0.000434	3	1.000000	0.003700	0.000001	-0.000000	
54000.000000	2	1.000000	0.001260	0.000002	-0.000000	0	-0.913938	-0.172788	0.000000	0.000403	1	-0.912432	-0.185180	0.000000	0.000437	3	1.000000	0.001280	0.000002	-0.000000	
55000.000000	2	-0.165998	0.000533	0.000002	-0.000000	0	-0.483287	-0.170462	0.000001	0.000406	1	-0.503552	-0.182824	0.000001	0.000439	3	-0.168955	0.000540	0.000002	-0.000000	
56000.000000	2	0.022231	0.000234	0.000002	-0.000000	0	-0.366254	-0.169648	0.000001	0.000408	1	-0.390756	-0.182036	0.000001	0.000442	3	0.019175	0.000237	0.000002	-0.000000	
57000.000000	2	0.010425	0.000102	0.000002	-0.000000	0	-0.373695	-0.168812	0.000001	0.000411	1	-0.398858	-0.181230	0.000001	0.000445	3	0.005777	0.000104	0.000002	-0.000000	
58000.000000	2	1.000000	-0.000780	0.000002	-0.000000	0	-0.235255	-0.165055	0.000002	0.000413	1	-0.259044	-0.177439	0.000002	0.000447	3	1.000000	-0.000787	0.000002	-0.000000	
59000.000000	2	1.000000	-0.000407	0.000002	-0.000000	0	-0.265332	-0.163056	0.000002	0.000415	1	-0.289369	-0.175462	0.000002	0.000449	3	1.000000	-0.000410	0.000002	-0.000000	
60000.000000	2	1.000000	0.001507	0.000002	-0.000000	0	-0.296944	-0.165691	0.000002	0.000417	1	-0.320450	-0.178207	0.000002	0.000452	3	1.000000	0.001521	0.000002	-0.000000	
61000.000000	2	1.000000	-0.000057	0.000003	-0.000000	0	-0.204252	-0.162726	0.000002	0.000419	1	-0.225127	-0.175231	0.000002	0.000454	3	1.000000	-0.000057	0.000002	-0.000000	
62000.000000	2	1.000000	-0.000097	0.000003	-0.000000	0	-0.247236	-0.161044	0.000002	0.000421	1	-0.267628	-0.173579	0.000002	0.000456	3	1.000000	-0.000098	0.000003	-0.000000	
63000.000000	2	1.000000	0.001533	0.000003	-0.000000	0	-0.278076	-0.163153	0.000002	0.000423	1	-0.297697	-0.175770	0.000002	0.000458	3	1.000000	0.001544	0.000003	-0.000000	
64000.000000	2	1.000000	0.000116	0.000003	-0.000000	0	-0.181047	-0.160682	0.000002	0.000425	1	-0.199160	-0.173308	0.000002	0.000460	3	1.000000	0.000116	0.000003	-0.000000	
65000.000000	2	1.000000	-0.000000	0.000003	-0.000000	0	-0.219157	-0.159195	0.000002	0.000426	1	-0.237065	-0.171855	0.000002	0.000461	3	1.000000	-0.000000	0.000003	-0.000000	
66000.000000	2	1.000000	0.001496	0.000003	-0.000000	0	-0.246696	-0.160904	0.000002	0.000428	1	-0.264063	-0.173625	0.000002	0.000463	3	1.000000	0.001502	0.000003	-0.000000	
67000.000000	2	1.000000	0.000224	0.000003	-0.000000	0	-0.161634	-0.158767	0.000003	0.000429	1	-0.177494	-0.171511	0.000003	0.000465	3	1.000000	0.000224	0.000003	-0.000000	
68000.000000	2	1.000000	0.000067	0.000003	0.000000	0	-0.195879	-0.157409	0.000003	0.000431	1	-0.211693	-0.170189	0.000003	0.000466	3	1.000000	0.000067	0.000003	0.000000	
69000.000000	2	1.000000	0.001460	0.000004	0.000000	0	-0.220926	-0.158799	0.000003	0.000432	1	-0.236350	-0.171626	0.000003	0.000468	3	1.000000	0.001464	0.000004	0.000000	
70000.000000	2	1.000000	0.000314	0.000004	0.000000	0	-0.146143	-0.156903	0.000003	0.000433	1	-0.160207	-0.169759	0.000003	0.000469	3	1.000000	0.000314	0.000004	0.000000	
71000.000000	2	1.000000	0.000133	0.000004	0.000000	0	-0.177390	-0.155634	0.000003	0.000435	1	-0.191508	-0.168526	0.000003	0.000470	3	1.000000	0.000133	0.000004	0.000000	
72000.000000	2	1.000000	0.001421	0.000004	0.000000	0	-0.200277	-0.156738	0.000003	0.000436	1	-0.214119	-0.169667	0.000003	0.000472	3	1.000000	0.001422	0.000004	0.000000	
73000.000000	2	1.000000	0.000379	0.000004	0.000000	0	-0.133483	-0.155021	0.000004	0.000437	1	-0.146089	-0.167983	0.000003	0.000473	3	1.000000	0.000379	0.000004	0.000000	
74000.000000	2	1.000000	0.000183	0.000004	0.000000	0	-0.162026	-0.153816	0.000004	0.000438	1	-0.174764	-0.166815	0.000003	0.000474	3	1.000000	0.000183	0.000004	0.000000	
75000.000000	2	1.000000	0.001396	0.000004	0.000000	0	-0.183107	-0.154707	0.000004	0.000439	1	-0.195654	-0.167733	0.000003	0.000475	3	1.000000	0.001394	0.000004	0.000000	
76000.000000	2	1.000000	0.000440	0.000005	0.000000	0	-0.122955	-0.153125	0.000004	0.000440	1	-0.134363	-0.166188	0.000004	0.000476	3	1.000000	0.000438	0.000005	0.000000	
77000.000000	2	1.000000	0.000233	0.000005	0.000000	0	-0.149396	-0.151968	0.000004	0.000441	1	-0.160985	-0.165067	0.000004	0.000477	3	1.000000	0.000232	0.000005	0.000000	
78000.000000	2	1.000000	0.001373	0.000005	0.000000	0	-0.169023	-0.152670	0.000004	0.000442	1	-0.180484	-0.165788	0.000004	0.000478	3	1.000000	0.001369	0.000005	0.000000	
79000.000000	2	1.000000	0.000492	0.000005	0.000000	0	-0.114014	-0.151194	0.000004	0.000442	1	-0.124416	-0.164351	0.000004	0.000479	3	1.000000	0.000490	0.000005	0.000000	
80000.000000	2	1.000000	0.000280	0.000005	0.000000	0	-0.138559	-0.150074	0.000004	0.000443	1	-0.149179	-0.163267	0.000004	0.000480	3	1.000000	0.000279	0.000005	0.000000	
81000.000000	2	1.000000	0.001347	0.000005	0.000000	0	-0.156732	-0.150597	0.000004	0.000444	1	-0.167280	-0.163805	0.000004	0.000481	3	1.000000	0.001341	0.000005	0.000000	
82000.000000	2	1.000000	0.000531	0.000005	0.000000	0	-0.106285	-0.149209	0.000005	0.000445	1	-0.115823	-0.162455	0.000005	0.000481	3	1.000000	0.000528	0.000005	0.000000	
83000.000000	2	1.000000	0.000317	0.000005	0.000000	0	-0.129103	-0.148118	0.000005	0.000445	1	-0.138891	-0.161400	0.000005	0.000482	3	1.000000	0.000315	0.000006	0.000000	
84000.000000	2	1.000000	0.001333	0.000006	0.000000	0	-0.146093	-0.148515	0.000005	0.000446	1	-0.155851	-0.161806	0.000005	0.000483	3	1.000000	0.001325	0.000006	0.000000	
85000.000000	2	1.000000	0.000570	0.000006	0.000000	0	-0.099584	-0.147196	0.000005	0.000446	1	-0.108381	-0.160527	0.000005	0.000483	3	1.000000	0.000566	0.000006	0.000000	
86000.000000	2	1.000000	0.000354	0.000006	0.000000	0	-0.121047	-0.146131	0.000005	0.000447	1	-0.130110	-0.159496	0.000005	0.000484	3	1.000000	0.000352	0.000006	0.000000	
87000.000000	2	1.000000	0.001319	0.000006	0.000000	0	-0.137076	-0.146408	0.000005	0.000447	1	-0.146141	-0.159779	0.000005	0.000484	3	1.000000	0.001309	0.000006	0.000000	
88000.000000	2	1.000000	0.000605	0.000006	0.000000	0	-0.093684	-0.145148	0.000005	0.000448	1	-0.101834	-0.158558	0.000005	0.000485	3	1.000000	0.000600	0.000006	0.000000	
89000.000000	2	1.000000	0.000390	0.000006	0.000000	0	-0.113876	-0.144104	0.000005	0.000448	1	-0.122307	-0.157548	0.000005	0.000485	3	1.000000	0.000387	0.000006	0.000000	
90000.000000	2	1.000000	0.001302	0.000006	0.000000	0	-0.128892	-0.144261	0.000005	0.000449	1	-0.137357	-0.157709	0.000005	0.000485	3	1.000000	0.001291	0.000006	0.000000	
91000.000000	2	1.000000	0.000631	0.000007	0.000000	0	-0.088413	-0.143053	0.000006	0.000449	1	-0.095988	-0.156539	0.000006	0.000486	3	1.000000	0.000625	0.000007	0.000000	
92000.000000	2	1.000000	0.000418	0.000007	0.000000	0	-0.107406	-0.142028	0.000006	0.000449	1	-0.115277	-0.155549	0.000006	0.000486	3	1.000000	0.000414	0.000007	0.000000	
93000.000000	2	1.000000	0.001294	0.000007	0.000000	0	-0.121594	-0.142108	0.000006	0.000449	1	-0.129520	-0.155629	0.000006	0.000486	3	1.000000	0.001281	0.000007	0.000000	
94000.000000	2	1.000000	0.000659	0.000007	0.000000	0	-0.083726	-0.140943	0.000006	0.000450	1	-0.090795	-0.154503	0.000006	0.000487	3	1.000000	0.000652	0.000007	0.000000	
95000.000000	2	1.000000	0.000448	0.000007	0.000000	0	-0.101779	-0.139937	0.000006	0.000450	1	-0.109148	-0.153530	0.000006	0.000487	3	1.000000	0.000443	0.000007	0.000000	
96000.000000	2	1.000000	0.001286	0.000007	0.000000	0	-0.115292	-0.139939	0.000006	0.000450	1	-0.122733	-0.153530	0.000006	0.000487	3	1.000000	0.001271	0.000007	0.000000	
97000.000000	2	1.000000	0.000685	0.000007	0.000000	0	-0.079506	-0.138812	0.000007	0.000450	1	-0.086123	-0.152442	0.000007	0.000487	3	1.000000	0.000676	0.000007	0.000000	
98000.000000	2	1.000000	0.000476	0.000007	0.000000	0	-0.096650	-0.137823	0.000007	0.000450	1	-0.103572	-0.151486	0.000007	0.000487	3	1.000000	0.000470	0.000008	0.000000	
99000.000000	2	1.000000	0.001274	0.000008	0.000000	0	-0.109416	-0.137741	0.000007	0.000450	1	-0.116429	-0.151401	0.000007	0.000488	3	1.000000	0.001258	0.000008	0.000000	
100000.000000	2	1.000000	0.000703	0.000008	0.000000	0	-0.075654	-0.136651	0.000007	0.000451	1	-0.081860	-0.150349	0.000007	0.000488	3	1.000000	0.000694	0.000008	0.000000	
101000.000000	2	1.000000	0.000499	0.000008	0.000000	0	-0.091916	-0.135679	0.000007	0.000451	1	-0.098433	-0.149409	0.000007	0.000488	3	1.000000	0.000492	0.000008	0.000000	
102000.000000	2	1.000000	0.001269	0.000008	0.000000	0	-0.104070	-0.135549	0.000007	0.000451	1	-0.110692	-0.149275	0.000007	0.000488	3	1.000000	0.001252	0.000008	0.000000	
103000.000000	2	1.000000	0.000725	0.000008	0.000000	0	-0.072174	-0.134492	0.000007	0.000451	1	-0.078012	-0.148255	0.000007	0.000488	3	1.000000	0.000714	0.000008	0.000000	
104000.000000	2	1.000000	0.000523	0.000008	0.000000	0	-0.087748	-0.133537	0.000007	0.000451	1	-0.093896	-0.147332	0.000007	0.000488	3	1.000000	0.000515	0.000008	0.000000	
105000.000000	2	1.000000	0.001265	0.000008	0.000000	0	-0.099405	-0.133355	0.000007	0.000451	1	-0.105667	-0.147145	0.000007	0.000488	3	1.000000	0.001246	0.000008	0.000000	
106000.000000	2	1.000000	0.000745	0.000008	0.000000	0	-0.068994	-0.132327	0.000008	0.000451	1	-0.074498	-0.146154	0.000008	0.000488	3	1.000000	0.000733	0.000009	0.000000	
107000.000000	2	1.000000	0.000546	0.000009	0.000000	0	-0.083885	-0.131388	0.000008	0.000451	1	-0.089700	-0.145247	0.000008	0.000488	3	1.000000	0.000537	0.000009	0.000000	
108000.000000	2	1.000000	0.001256	0.000009	0.000000	0	-0.094968	-0.131146	0.000008	0.000451	1	-0.100908	-0.145000	0.000008	0.000488	3	1.000000	0.001236	0.000009	0.000000	
109000.000000	2	1.000000	0.000759	0.000009	0.000000	0	-0.066047	-0.130147	0.000008	0.000451	1	-0.071244	-0.144038	0.000008	0.000488	3	1.000000	0.000746	0.000009	0.000000	
110000.000000	2	1.000000	0.000564	0.000009	0.000000	0	-0.080261	-0.129226	0.000008	0.000450	1	-0.085770	-0.143147	0.000008	0.000488	3	1.000000	0.000554	0.000009	0.000000	
111000.000000	2	1.000000	0.001254	0.000009	0.000000	0	-0.090874	-0.128956	0.000008	0.000450	1	-0.096516	-0.142871	0.000008	0.000488	3	1.000000	0.001232	0.000009	0.000000	
112000.000000	2	1.000000	0.000777	0.000009	0.000000	0	-0.063355	-0.127984	0.000009	0.000450	1	-0.068273	-0.141936	0.000009	0.000487	3	1.000000	0.000763	0.000009	0.000000	
113000.000000	2	1.000000	0.000585	0.000009	0.000000	0	-0.077046	-0.127079	0.000009	0.000450	1	-0.082272	-0.141061	0.000009	0.000487	3	1.000000	0.000574	0.000010	0.000000	
114000.000000	2	1.000000	0.001252	0.000009	0.000000	0	-0.087280	-0.126776	0.000009	0.000450	1	-0.092643	-0.140752	0.000009	0.000487	3	1.000000	0.001229	0.000010	0.000000	
115000.000000	2	1.000000	0.000793	0.000010	0.000000	0	-0.060870	-0.125828	0.000009	0.000450	1	-0.065532	-0.139841	0.000009	0.000487	3	1.000000	0.000778	0.000010	0.000000	
116000.000000	2	1.000000	0.000604	0.000010	0.000000	0	-0.074030	-0.124940	0.000009	0.000450	1	-0.078997	-0.138983	0.000009	0.000487	3	1.000000	0.000592	0.000010	0.000000	
117000.000000	2	1.000000	0.001245	0.000010	0.000000	0	-0.083807	-0.124593	0.000009	0.000450	1	-0.088919	-0.138630	0.000009	0.000487	3	1.000000	0.001221	0.000010	0.000000	
118000.000000	2	1.000000	0.000804	0.000010	0.000000	0	-0.058541	-0.123671	0.000009	0.000449	1	-0.062965	-0.137743	0.000009	0.000486	3	1.000000	0.000788	0.000010	0.000000	
119000.000000	2	1.000000	0.000619	0.000010	0.000000	0	-0.071163	-0.122800	0.000009	0.000449	1	-0.075892	-0.136903	0.000009	0.000486	3	1.000000	0.000607	0.000010	0.000000	
120000.000000	2	1.000000	0.001245	0.000010	0.000000	0	-0.080568	-0.122439	0.000009	0.000449	1	-0.085446	-0.136535	0.000009	0.000486	3	1.000000	0.001219	0.000010	0.000000	
121000.000000	2	1.000000	0.000819	0.000010	0.000000	0	-0.056395	-0.121540	0.000010	0.000449	1	-0.060601	-0.135671	0.000010	0.000486	3	1.000000	0.000802	0.000011	0.000000	
122000.000000	2	1.000000	0.000637	0.000011	0.000000	0	-0.068600	-0.120686	0.000010	0.000449	1	-0.073106	-0.134848	0.000010	0.000486	3	1.000000	0.000623	0.000011	0.000000	
123000.000000	2	1.000000	0.001239	0.000011	0.000000	0	-0.077643	-0.120288	0.000010	0.000448	1	-0.082301	-0.134444	0.000010	0.000485	3	0.995363	0.001212	0.000022	0.000000	
124000.000000	2	1.000000	0.000868	0.000011	0.000000	0	-0.054387	-0.119414	0.000010	0.000448	1	-0.058389	-0.133604	0.000010	0.000485	3	0.996352	0.000849	0.000022	0.000000	
125000.000000	2	1.000000	0.000717	0.000011	0.000000	0	-0.066126	-0.118578	0.000010	0.000448	1	-0.070417	-0.132797	0.000010	0.000485	3	0.971081	0.000701	0.000022	0.000000	
126000.000000	2	1.000000	0.001373	0.000011	0.000000	0	-0.074848	-0.118189	0.000010	0.000448	1	-0.079276	-0.132400	0.000010	0.000485	3	0.952494	0.001342	0.000022	0.000000	
127000.000000	2	1.000000	0.000989	0.000011	0.000000	0	-0.052524	-0.117336	0.000010	0.000447	1	-0.056334	-0.131581	0.000011	0.000484	3	0.969740	0.000966	0.000022	0.000000	
128000.000000	2	1.000000	0.000822	0.000011	0.000000	0	-0.063908	-0.116518	0.000010	0.000447	1	-0.067993	-0.130792	0.000011	0.000484	3	0.945625	0.000802	0.000022	0.000000	
129000.000000	2	1.000000	0.001448	0.000011	0.000000	0	-0.072368	-0.116117	0.000010	0.000447	1	-0.076587	-0.130383	0.000011	0.000484	3	0.927874	0.001414	0.000022	0.000000	
130000.000000	2	1.000000	0.001061	0.000012	0.000000	0	-0.050781	-0.115284	0.000011	0.000447	1	-0.054420	-0.129585	0.000011	0.000483	3	0.924098	0.001036	0.000023	0.000000	
131000.000000	2	1.000000	0.000922	0.000012	0.000000	0	-0.061775	-0.114523	0.000011	0.000446	1	-0.065683	-0.128850	0.000011	0.000483	3	0.901390	0.000899	0.000023	0.000000	
132000.000000	2	1.000000	0.001468	0.000012	0.000000	0	-0.069908	-0.114045	0.000011	0.000446	1	-0.073960	-0.128369	0.000011	0.000483	3	0.884730	0.001432	0.000023	0.000000	
133000.000000	2	1.000000	0.001088	0.000012	0.000000	0	-0.049131	-0.113234	0.000011	0.000446	1	-0.052613	-0.127592	0.000011	0.000483	3	0.897721	0.001061	0.000023	0.000000	
134000.000000	2	1.000000	0.000930	0.000012	0.000000	0	-0.059748	-0.112470	0.000011	0.000445	1	-0.063507	-0.126855	0.000011	0.000482	3	0.876102	0.000906	0.000023	0.000000	
135000.000000	2	1.000000	0.001484	0.000012	0.000000	0	-0.067632	-0.112014	0.000011	0.000445	1	-0.071551	-0.126395	0.000011	0.000482	3	0.860172	0.001446	0.000023	0.000000	
136000.000000	2	1.000000	0.001111	0.000012	0.000000	0	-0.047596	-0.111224	0.000012	0.000445	1	-0.050931	-0.125639	0.000012	0.000482	3	0.870549	0.001082	0.000024	0.000000	
137000.000000	2	1.000000	0.000962	0.000012	0.000000	0	-0.057922	-0.110487	0.000012	0.000445	1	-0.061527	-0.124928	0.000012	0.000481	3	0.849861	0.000936	0.000024	0.000000	
138000.000000	2	1.000000	0.001488	0.000013	0.000000	0	-0.065591	-0.110013	0.000012	0.000444	1	-0.069350	-0.124450	0.000012	0.000481	3	0.834617	0.001450	0.000024	0.000000	
139000.000000	2	1.000000	0.001124	0.000013	0.000000	0	-0.046154	-0.109242	0.000012	0.000444	1	-0.049350	-0.123714	0.000012	0.000481	3	0.833352	0.001094	0.000024	0.000000	
140000.000000	2	1.000000	0.001025	0.000013	0.000000	0	-0.056152	-0.108576	0.000012	0.000444	1	-0.059601	-0.123069	0.000012	0.000480	3	0.813765	0.000997	0.000024	0.000000	
