10000.0	0.010704995467760534	0.010707015233474854	625.01005244937	4.002625741440882	4.002633820453098	4.000015556953553	0.010000000005904668	0.010000000005904668	0.010000000005904668	0.002406385049034414	0.002406385049034414	0.002406385049034414	2.3506790450939493e-09	2.3506790450939493e-09	2.3506790450939493e-09
60000.0	0.04082101490626155	0.040821231873031924	625.0402014008604	4.002019879028038	4.00202166410841	4.000026835995395	0.010000000023619449	0.010000000023619449	0.010000000023619449	0.002406867598068828	0.002406867598068828	0.002406867598068828	2.3509149941817882e-09	2.3509149941817882e-09	2.3509149941817882e-09
110000.0	0.09414402543490359	0.09414405400948864	625.0904535756857	4.012574082667139	4.012574151922644	4.000054511398573	0.010000000053145521	0.010000000053145528	0.010000000053145521	0.002407350147103242	0.002407350147103242	0.002407350147103242	2.351150943269627e-09	2.351150943269627e-09	2.351150943269627e-09
160000.0	0.16907483670263745	0.1690748783063842	625.1608090330906	4.026020829721415	4.026020912928535	4.000096821124795	0.010000000094484075	0.010000000094484093	0.010000000094484077	0.0024078326961376557	0.0024078326961376557	0.0024078326961376557	2.351386892357466e-09	2.351386892357466e-09	2.351386892357466e-09
210000.0	0.13800851828535898	0.13800857363112992	320.42600734367403	2.0432731738523966	2.043273243407389	2.0198808428105015	0.009967049179107559	0.009967049076630713	0.010000000013931842	0.002408285596487411	0.0024082855964813205	0.0024082864060343	2.351622840840232e-09	2.3516228408402166e-09	2.3516228414453046e-09
260000.0	0.20141788722767706	0.2014179683042419	320.48145165862815	2.058527761219229	2.058527862501672	2.0199234468092726	0.009967049243637466	0.009967049141160625	0.010000000078898922	0.002408768145521825	0.0024087681455157344	0.0024087689550687137	2.351858789928071e-09	2.3518587899280555e-09	2.3518587905331435e-09
310000.0	0.2777658002766397	0.2777659083127732	320.5470511580286	2.0786056039876093	2.0786057390540282	2.0199781536451904	0.009967049319983417	0.00996704921750658	0.010000000155682044	0.002409250694556239	0.0024092506945501482	0.0024092515041031276	2.3520947390159098e-09	2.3520947390158944e-09	2.3520947396209824e-09
360000.0	0.3675472301878548	0.3675473707164524	320.6228071201363	2.1035048619455963	2.1035050365834156	2.0200449702867496	0.009967049408146595	0.009967049305669762	0.010000000244282395	0.0024097332435906527	0.002409733243584562	0.0024097340531375414	2.3523306881037487e-09	2.3523306881037334e-09	2.3523306887088214e-09
410000.0	0.24658153157457477	0.24658167283143181	167.97384380404364	1.0877001096969041	1.087700270835641	1.0296770323495732	0.00978512952011389	0.009785129058743666	0.009999999966580493	0.0024100912204370606	0.002410091220415972	0.002410088434821116	2.352566632029164e-09	2.352566632029118e-09	2.3525666377966595e-09
460000.0	0.3101732751336543	0.31017348792581684	168.02206838055147	1.1087195624342006	1.1087198303306163	1.029732422082999	0.00978512962889055	0.009785129167520456	0.010000000078818688	0.0024105737694714744	0.002410573769450386	0.00241057098385553	2.352802581117003e-09	2.3528025811169568e-09	2.3528025868844984e-09
510000.0	0.3825672552473144	0.38256756147428556	168.07547431920176	1.134472150527551	1.134472561060775	1.029799957960296	0.009785129749487996	0.009785129288118028	0.010000000202877666	0.0024110563185058883	0.0024110563184847997	0.002411053532889944	2.353038530204842e-09	2.3530385302047957e-09	2.3530385359723373e-09
560000.0	0.4642955669486169	0.4642959914756105	168.13406299669987	1.1649578793423518	1.1649584672950795	1.0298796415503466	0.00978512988190741	0.009785129420537568	0.010000000338758613	0.002411538867540302	0.0024115388675192135	0.0024115360819243576	2.353274479292681e-09	2.3532744792926346e-09	2.3532744850601763e-09
