24000.000000	0.000000	0.000000	0.000000	
35000.000000	0.000000	0.000000	0.000000	
46000.000000	0.000000	0.000000	0.000000	
57000.000000	1309.691418	3.117599	-3645.869191	
68000.000000	2733.636492	24.158167	-3478.568621	
79000.000000	2718.415600	25.831339	-3478.356634	
90000.000000	2696.960504	25.387156	-3482.794968	
101000.000000	2680.657576	25.560873	-3484.831280	
112000.000000	2665.920899	25.485166	-3485.240016	
123000.000000	2646.084622	24.985573	-3489.680948	
134000.000000	2630.654763	24.788048	-3491.834095	
145000.000000	2586.687334	15.885809	-3496.255986	
156000.000000	2592.038758	17.118138	-3496.590073	
167000.000000	2560.854807	17.680867	-3498.399277	
178000.000000	2553.723674	18.133290	-3505.630991	
189000.000000	2547.489527	19.877854	-3503.021344	
200000.000000	2520.258100	20.319713	-3506.487430	
212000.000000	2519.325642	19.739407	-3509.537141	
223000.000000	2501.387113	19.165492	-3510.249522	
234000.000000	2480.503246	18.199131	-3515.536064	
245000.000000	2477.220589	17.452549	-3516.512718	
256000.000000	2449.260847	16.796728	-3517.895353	
267000.000000	2448.519501	15.624571	-3521.418415	
278000.000000	2418.706650	15.220860	-3523.097806	
289000.000000	2417.050328	13.954740	-3526.844751	
300000.000000	2409.594673	12.928866	-3528.516262	
311000.000000	2380.476250	12.510553	-3530.111907	
322000.000000	2379.564772	11.152306	-3533.894789	
333000.000000	2370.507894	10.360098	-3533.758336	
344000.000000	2355.383337	9.263436	-3537.748326	
355000.000000	2329.518646	8.592713	-3538.562111	
366000.000000	2320.964873	7.109874	-3543.646698	
377000.000000	2321.169814	6.098116	-3544.730446	
388000.000000	2296.395523	5.388159	-3545.775573	
399000.000000	2297.059709	3.799410	-3549.360331	
410000.000000	2270.149702	3.252780	-3550.809028	
421000.000000	2271.462382	1.547751	-3554.707655	
433000.000000	2272.661430	0.774915	-3545.627409	
445000.000000	2250.978036	-0.978011	-3550.936816	
456000.000000	2241.365573	-1.854779	-3559.452363	
467000.000000	2228.971969	-3.563165	-3563.470972	
478000.000000	2206.079583	-4.335912	-3565.246768	
489000.000000	2198.846213	-6.243024	-3569.625144	
500000.000000	2200.532898	-7.484901	-3570.510885	
511000.000000	2179.519579	-8.212905	-3572.323665	
522000.000000	2181.762475	-10.121172	-3575.497087	
533000.000000	2156.947407	-10.725613	-3577.026660	
544000.000000	2160.296659	-12.727689	-3580.349200	
555000.000000	2154.206131	-13.340742	-3580.419615	
566000.000000	2143.801924	-15.349282	-3584.571504	
577000.000000	2137.382158	-16.779577	-3587.037824	
588000.000000	2116.433808	-18.069047	-3590.672157	
599000.000000	2120.962925	-19.458661	-3591.558964	
610000.000000	2115.322615	-20.929461	-3594.107594	
621000.000000	2108.833732	-21.459545	-3594.405563	
632000.000000	2099.522988	-23.619228	-3598.535286	
643000.000000	2079.748500	-24.054182	-3599.985356	
654000.000000	2074.304352	-26.381085	-3604.559342	
665000.000000	2079.322676	-27.858055	-3605.419019	
676000.000000	2060.391425	-28.275127	-3606.932647	
687000.000000	2064.185708	-30.590518	-3610.249409	
698000.000000	2059.270814	-32.111579	-3612.299654	
709000.000000	2047.493941	-33.492120	-3614.958514	
720000.000000	2046.053392	-34.980683	-3617.186910	
731000.000000	2024.198215	-35.363430	-3618.471610	
742000.000000	2030.281742	-37.876264	-3621.984323	
753000.000000	2026.150849	-38.123375	-3621.832911	
764000.000000	2008.263249	-39.814423	-3625.374641	
775000.000000	2014.991787	-42.266501	-3628.501736	
786000.000000	1996.441102	-43.607351	-3632.115478	
797000.000000	2003.492884	-45.273685	-3632.969980	
808000.000000	2000.290376	-46.870870	-3635.444222	
819000.000000	1981.815855	-48.191429	-3638.991759	
831000.000000	1978.520732	-48.794067	-3639.069274	
842000.000000	1986.072397	-51.535850	-3642.258339	
853000.000000	1976.191923	-52.884097	-3644.984582	
864000.000000	1976.033440	-54.442208	-3647.065587	
875000.000000	1955.851409	-54.651567	-3648.186016	
886000.000000	1963.394403	-57.503516	-3651.834062	
897000.000000	1960.437476	-57.469003	-3651.541300	
908000.000000	1944.381100	-59.323745	-3655.028516	
919000.000000	1952.386367	-62.095988	-3658.237922	
930000.000000	1935.257306	-63.465239	-3661.862575	
941000.000000	1943.687172	-65.289814	-3662.717333	
952000.000000	1926.559805	-66.151004	-3664.009263	
963000.000000	1932.975189	-68.892502	-3667.468680	
974000.000000	1931.672207	-71.387188	-3669.548484	
985000.000000	1922.612825	-73.834979	-3672.282102	
996000.000000	1909.406439	-76.311989	-3672.787374	
1007000.000000	1903.056800	-78.711038	-3675.918257	
1018000.000000	1912.501724	-81.069466	-3679.263066	
1029000.000000	1899.025625	-83.358529	-3679.831737	
