43000.000000	0.000000	0.000000	0.000000	
54000.000000	-93.253028	-44.815852	-61091.444414	
66000.000000	-72.751952	-63.374054	-3392.496836	
77000.000000	-73.167034	-87.735572	-3391.168494	
88000.000000	-73.219575	-107.384883	-3391.751886	
99000.000000	-73.182790	-124.638457	-3387.113712	
110000.000000	-73.206060	-139.720343	-3386.923534	
121000.000000	-73.203278	-152.799460	-3387.445056	
133000.000000	-72.128142	-164.025675	-3382.532747	
144000.000000	-73.074679	-174.445730	-3382.321967	
155000.000000	-72.930531	-182.494727	-3379.431573	
166000.000000	-71.302774	-189.009754	-3377.643536	
177000.000000	-72.805663	-194.666010	-3379.501173	
188000.000000	-72.670771	-199.461512	-3376.772281	
199000.000000	-72.615809	-203.172440	-3375.149382	
210000.000000	-70.428142	-206.740294	-3373.873917	
221000.000000	-70.010035	-209.855025	-3373.522960	
232000.000000	-69.956138	-212.543641	-3370.988251	
243000.000000	-69.555539	-215.190849	-3371.159778	
254000.000000	-72.105855	-217.356336	-3367.983044	
265000.000000	-71.999101	-219.392664	-3367.987639	
276000.000000	-71.874945	-221.254336	-3363.983878	
287000.000000	-71.834038	-223.034749	-3363.863362	
298000.000000	-71.719025	-224.778159	-3363.490671	
309000.000000	-68.331443	-226.272595	-3361.174902	
321000.000000	-68.044278	-228.027781	-3359.873838	
332000.000000	-71.424417	-229.750112	-3357.876559	
343000.000000	-71.309763	-231.317289	-3356.826475	
354000.000000	-71.199967	-232.853159	-3353.621338	
365000.000000	-71.172040	-234.402260	-3353.482551	
376000.000000	-71.054933	-235.949880	-3352.409052	
387000.000000	-70.983755	-237.480540	-3350.323471	
398000.000000	-70.845282	-239.019612	-3349.402784	
409000.000000	-70.783644	-240.570082	-3347.156112	
421000.000000	-66.915275	-242.156543	-3348.063207	
432000.000000	-70.594665	-243.852084	-3343.110473	
443000.000000	-70.574683	-245.439346	-3342.984978	
454000.000000	-70.440985	-246.995068	-3341.088453	
465000.000000	-70.400828	-248.602180	-3341.943542	
