-0.292135	0.593655	-0.057154	-0.810889	0.430235	-0.295621	0.100000	0.134790	0.087322	0.020603	
-0.005303	-0.007409	-0.005166	-0.815867	0.422654	-0.300669	0.100000	0.114288	0.106563	0.182527	
0.005102	-0.002204	0.007324	-0.810439	0.420281	-0.293224	0.100000	-0.003905	-0.106519	-0.172954	
-0.005699	-0.009425	-0.005330	-0.815814	0.410688	-0.298438	0.100000	0.074246	-0.023722	0.070342	
-0.006877	-0.001153	-0.008475	-0.822365	0.409370	-0.306793	0.100000	0.150879	-0.093619	0.112071	
-0.000984	0.004522	-0.001033	-0.823021	0.413728	-0.307704	0.100000	-0.086022	0.174169	0.053481	
-0.008279	0.005108	0.007899	-0.830971	0.418671	-0.299682	0.100000	0.196453	0.012091	0.126332	
0.001655	0.003383	0.003511	-0.828983	0.421886	-0.296051	0.100000	0.097037	-0.087030	0.227435	
-0.007865	0.001887	-0.005152	-0.836517	0.423605	-0.301085	0.100000	0.117901	0.052762	-0.025366	
-0.010830	-0.008426	-0.007299	-0.847013	0.415009	-0.308263	0.100000	-0.023663	0.029496	-0.179388	
0.010586	0.002324	-0.000828	-0.836088	0.417167	-0.308968	0.100000	0.016151	-0.036399	-0.045872	
-0.021303	-0.000938	-0.007347	-0.857057	0.416062	-0.316192	0.100000	-0.092467	-0.028032	0.009184	
-0.007299	0.001691	-0.004390	-0.864014	0.417587	-0.320455	0.100000	0.045797	0.074161	0.004802	
0.003606	0.004342	-0.001238	-0.860062	0.421762	-0.321565	0.100000	-0.062443	-0.255376	0.008935	
-0.005520	-0.002458	0.002997	-0.865238	0.419135	-0.318439	0.100000	-0.045518	-0.042634	-0.058910	
-0.002439	0.009349	0.004370	-0.867331	0.428316	-0.313942	0.100000	0.156926	0.147016	0.066758	
-0.013392	-0.006967	-0.001191	-0.880377	0.421178	-0.315008	0.100000	-0.007187	0.065085	-0.048655	
0.010633	0.002664	0.000895	-0.869391	0.423674	-0.313987	0.100000	0.080551	-0.010468	-0.192691	
0.005165	-0.005938	0.001803	-0.863879	0.417566	-0.312058	0.100000	0.139264	-0.129890	-0.113453	
0.008589	-0.007231	-0.005223	-0.854944	0.410168	-0.317156	0.100000	0.084944	-0.038661	0.116148	
0.002465	0.008388	0.000167	-0.852137	0.418392	-0.316862	0.100000	0.000885	0.023884	-0.026220	
0.002001	-0.007311	-0.002203	-0.849795	0.410914	-0.318938	0.100000	-0.093466	0.074003	0.023082	
0.003630	-0.005308	0.001864	-0.845826	0.405442	-0.316947	0.100000	-0.076814	0.080322	-0.029558	
0.011332	0.004375	0.002241	-0.834155	0.409655	-0.314579	0.100000	-0.111308	-0.132306	0.134872	
0.002629	-0.004989	-0.000994	-0.831192	0.404501	-0.315448	0.100000	-0.056913	-0.103771	0.190528	
0.023897	0.002127	0.001383	-0.806963	0.406467	-0.313938	0.100000	-0.127195	0.016004	-0.015939	
0.021135	-0.007552	-0.007415	-0.785506	0.398752	-0.321228	0.100000	0.173981	0.156703	-0.127810	
0.004473	-0.001144	-0.000826	-0.780719	0.397449	-0.321926	0.100000	-0.150692	0.173252	0.055318	
0.000017	-0.001293	-0.002151	-0.780389	0.395997	-0.323948	0.100000	-0.016430	-0.140485	-0.150341	
0.001153	-0.001037	-0.002122	-0.778924	0.394802	-0.325941	0.100000	0.141125	0.024428	-0.053626	
0.001288	0.004801	0.001130	-0.777324	0.399445	-0.324681	0.100000	0.053121	-0.111206	0.056279	
0.009994	-0.009010	-0.002240	-0.767019	0.390275	-0.326791	0.100000	-0.015524	0.032360	-0.103818	
0.002133	-0.004551	-0.007359	-0.764579	0.385568	-0.334019	0.100000	-0.005531	0.057738	0.001446	
0.002254	0.003251	0.001277	-0.762019	0.388665	-0.332609	0.100000	-0.124137	-0.077838	-0.066908	
0.008922	0.001434	-0.005860	-0.752793	0.389943	-0.338336	0.100000	-0.040692	-0.088222	-0.005049	
0.009836	-0.001389	0.002526	-0.742655	0.388398	-0.335674	0.100000	-0.026857	0.043035	-0.109477	
-0.005048	-0.009435	-0.000848	-0.747406	0.378808	-0.336388	0.100000	-0.023895	-0.150433	-0.080015	
0.019076	0.000047	-0.001509	-0.728032	0.378704	-0.337763	0.100000	-0.041533	0.020113	-0.048059	
-0.012387	0.001287	0.003264	-0.740128	0.379839	-0.334363	0.100000	-0.043246	-0.193439	0.092641	
-0.009336	-0.004922	0.000357	-0.749169	0.374765	-0.333873	0.100000	0.022539	0.002271	-0.152422	
-0.011310	-0.007322	0.004310	-0.760179	0.367293	-0.329429	0.100000	0.219145	-0.145821	0.053203	
-0.003058	-0.000263	0.001710	-0.762933	0.366883	-0.327588	0.100000	-0.110245	-0.061958	0.003084	
0.004173	0.003096	0.000175	-0.758455	0.369832	-0.327282	0.100000	0.076881	-0.164967	-0.115882	
-0.007289	-0.001530	0.003765	-0.765441	0.368155	-0.323387	0.100000	0.054997	0.046380	0.011854	
0.006479	0.001409	-0.000527	-0.758656	0.369417	-0.323784	0.100000	0.039514	-0.129341	0.069334	
0.010987	0.002098	-0.001417	-0.747366	0.371367	-0.325072	0.100000	0.050926	-0.059258	0.016596	
-0.005844	-0.000480	-0.003903	-0.752911	0.370739	-0.328844	0.100000	-0.000717	0.210267	-0.012012	
